名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
公输堂,风景名胜,风景名胜,风景名胜,渭丰乡祁村南堡中部,陕西省,西安市,鄠邑区,108.5825425,34.20354936
汉寿亭侯关帝庙,风景名胜,风景名胜,寺庙道观,春风街与319村道交叉口东200米,陕西省,西安市,鄠邑区,108.6186657,34.20987209
乾福寺,风景名胜,风景名胜,寺庙道观,中兴路与兴隆巷交叉口西150米,陕西省,西安市,鄠邑区,108.6379631,34.20622981
菩提寺,风景名胜,风景名胜,寺庙道观,中兴路与兴隆巷交叉口西150米乾福寺附近,陕西省,西安市,鄠邑区,108.6380139,34.20638168
永庆观,风景名胜,风景名胜,寺庙道观,108国道东100米,陕西省,西安市,鄠邑区,108.6588586,34.20361879
昆明池·七夕公园,风景名胜,公园广场,公园,池遗址,陕西省,西安市,长安区,108.7683659,34.20672746
鹊桥,风景名胜,风景名胜,风景名胜,,陕西省,西安市,长安区,108.7701079,34.20608517
昆明池遗址,风景名胜,风景名胜,风景名胜,池遗址昆明池·七夕公园附近,陕西省,西安市,长安区,108.7684589,34.20676553
普天禅寺,风景名胜,风景名胜,寺庙道观,G5京昆高速附近,陕西省,西安市,长安区,108.8083658,34.2071667
基督教堂,风景名胜,风景名胜,教堂,丈八四路与西户公路交叉口东南50米,陕西省,西安市,雁塔区,108.8650673,34.20764236
奥林匹克公园,风景名胜,公园广场,公园,丈八东路东150米,陕西省,西安市,雁塔区,108.876469,34.20485611
远程办雁塔区,风景名胜,风景名胜相关,旅游景点,科技七路3号,陕西省,西安市,雁塔区,108.8807938,34.2109363
唐城墙遗址,风景名胜,风景名胜,风景名胜,沣惠南路38号,陕西省,西安市,雁塔区,108.8843863,34.21095146
木塔寺公园,风景名胜,公园广场,公园,唐延路与科技七路交叉口北200米,陕西省,西安市,雁塔区,108.8900177,34.21155461
西南隅广场,风景名胜,公园广场,城市广场,唐延路与科技八路交叉口西南100米,陕西省,西安市,雁塔区,108.8846317,34.20615325
唐城墙遗址公园,风景名胜,风景名胜,风景名胜,电子四路与电子西街交汇处,陕西省,西安市,雁塔区,108.9062762,34.20624263
西安金南山人文纪念园,风景名胜,风景名胜,纪念馆,电子城街道电子三路60号鼎鑫酒店二楼,陕西省,西安市,雁塔区,108.9111848,34.20983883
北山门中村,风景名胜,风景名胜相关,旅游景点,电子四路与电子正街交叉口东南100米,陕西省,西安市,雁塔区,108.9156234,34.2062728
祥荷宫,风景名胜,风景名胜相关,旅游景点,电子正街379号圣都大厦2楼,陕西省,西安市,雁塔区,108.9151429,34.21053773
治安亭,风景名胜,风景名胜相关,旅游景点,朱雀大街38-e号附近,陕西省,西安市,雁塔区,108.9304565,34.20445417
烈士陵园广场,风景名胜,公园广场,公园广场,青松路62号,陕西省,西安市,雁塔区,108.9289825,34.21085611
明德门社区广场西区,风景名胜,公园广场,公园广场,朱雀大街38号,陕西省,西安市,雁塔区,108.929802,34.20623652
明德门社区广场东区,风景名胜,公园广场,公园广场,朱雀大街,陕西省,西安市,雁塔区,108.9325303,34.20633735
