名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
韩式溯妍护肤中心(东岸阳光分店),生活服务,美容美发店,美容美发店,含元路与东二环交界处向东东岸阳光1号楼6层603室,陕西省,西安市,新城区,108.9900286,34.29484091
菁妍之美SPA理疗养生会所,生活服务,美容美发店,美容美发店,东元西路八府庄小区16号楼5单元1层,陕西省,西安市,新城区,108.9816435,34.29469425
南琴发艺,生活服务,美容美发店,美容美发店,八府庄北路锦绣芙蓉公馆,陕西省,西安市,新城区,108.982504,34.29285149
阿龙美发(八府庄北路),生活服务,美容美发店,美容美发店,八府庄北路东100米,陕西省,西安市,新城区,108.9821207,34.29284563
丽华美容发艺,生活服务,美容美发店,美容美发店,东二环路入口与金花北路交叉口东北50米,陕西省,西安市,新城区,108.9911468,34.29445068
韩国李勋美发沙龙(八府庄社区福利店),生活服务,美容美发店,美容美发店,东元西路甲字42号元丰怡家对面向西100米,陕西省,西安市,新城区,108.9818058,34.2948637
南方阿武,生活服务,美容美发店,美容美发店,辛家庙东元路55号,陕西省,西安市,未央区,108.9910786,34.30033031
精诚车行(八府庄北路),生活服务,维修站点,维修站点,含元路与八府庄南路十字路口100米路西,陕西省,西安市,新城区,108.9817861,34.29301456
新兴电机修理部,生活服务,维修站点,维修站点,辛家庙矿山路口,陕西省,西安市,未央区,108.9910038,34.30172992
帮女郎家居维修服务中心,生活服务,维修站点,维修站点,浐灞生态区东元路88-1号,陕西省,西安市,未央区,108.9913803,34.30087815
德国卡柏健康干洗(辛家庙蔚蓝人家店),生活服务,洗衣店,洗衣店,金花北路蔚蓝人家小区内底层商铺,陕西省,西安市,未央区,108.9909411,34.30111539
香港签吻芳颜国际祛斑美容连锁机构,生活服务,美容美发店,美容美发店,八府庄北路15号附近,陕西省,西安市,新城区,108.9815849,34.29270629
蓝海之谜美容会所,生活服务,美容美发店,美容美发店,蔚蓝人家8号楼1单元101,陕西省,西安市,未央区,108.9944819,34.30053884
上海麻将发发发,生活服务,美容美发店,美容美发店,东二环矿山路海景印象城A区一楼门面,陕西省,西安市,未央区,108.9973673,34.3012997
兆意立体养生美容生活馆,生活服务,美容美发店,美容美发店,,陕西省,西安市,未央区,109.0012418,34.29872303
龙涵造型,生活服务,美容美发店,美容美发店,米秦路300号附近,陕西省,西安市,灞桥区,109.0071525,34.29767766
允涵造型,生活服务,美容美发店,美容美发店,米秦路东岭欣城,陕西省,西安市,灞桥区,109.007285,34.29770625
飞宇照相馆,生活服务,摄影冲印店,摄影冲印,米秦路杜家街村45号,陕西省,西安市,灞桥区,109.0013853,34.29655755
福足人生,生活服务,美容美发店,美容美发店,十里铺街道矿山路小叮铛幼儿园,陕西省,西安市,灞桥区,109.0038344,34.30088822
艺点红发艺,生活服务,美容美发店,美容美发店,十里铺街道米秦路盛馨园小区门口向西20米,陕西省,西安市,灞桥区,109.0088563,34.29778053
小牛家电(杜家新苑小区南),生活服务,维修站点,维修站点,米秦路斡耳垛小学西南100米,陕西省,西安市,灞桥区,109.0013982,34.29760005
美熙造型,生活服务,美容美发店,美容美发店,十里铺街道米秦路中段杜家街村3号,陕西省,西安市,灞桥区,109.0016413,34.29641183
梅仔造型,生活服务,美容美发店,美容美发店,十里铺苏王小区,陕西省,西安市,灞桥区,109.0104057,34.29813478
阿飞顶级造型,生活服务,美容美发店,美容美发店,浐灞生态区十里铺街道老人仓131号付1号阿飞造型理发店,陕西省,西安市,灞桥区,109.0029612,34.30059799
卡派洁洗衣(米秦路店),生活服务,洗衣店,洗衣店,米秦路42号,陕西省,西安市,灞桥区,109.0101518,34.29800759
唯美专业烫染(米秦路),生活服务,美容美发店,美容美发店,连霍高速公路杜家街公交站北50米,陕西省,西安市,灞桥区,109.0014302,34.29641647
上好裁缝洗衣店,生活服务,洗衣店,洗衣店,,陕西省,西安市,灞桥区,109.003935,34.30090591
巧巧发屋(陕西安居西南),生活服务,美容美发店,美容美发店,米秦路北150米,陕西省,西安市,灞桥区,109.0016811,34.29677755
时尚精剪(杜家新苑小区南),生活服务,美容美发店,美容美发店,米秦路杜家新苑小区南100米,陕西省,西安市,未央区,109.0013992,34.29818879
独品染·烫·造型,生活服务,美容美发店,美容美发店,老人仓村125号,陕西省,西安市,灞桥区,109.0057103,34.30159426
家电制冷维修中心,生活服务,维修站点,维修站点,米秦路老人仓村附近,陕西省,西安市,灞桥区,109.0035766,34.30059913
艺轩造型(陕西安居西),生活服务,美容美发店,美容美发店,米秦路杜家街72号,陕西省,西安市,灞桥区,109.0016183,34.29738348
纤手造型美发美容中心,生活服务,美容美发店,美容美发店,矿山路,陕西省,西安市,灞桥区,109.003472,34.30085334
造型社,生活服务,美容美发店,美容美发店,矿山路南200米,陕西省,西安市,灞桥区,109.0047485,34.30140624
柒熙,生活服务,美容美发店,美容美发店,矿山路南200米,陕西省,西安市,灞桥区,109.004864,34.30142188
发丝缘(米秦路),生活服务,美容美发店,美容美发店,米秦路38号,陕西省,西安市,灞桥区,109.0111874,34.2980865
金剪美发烫染沙龙,生活服务,美容美发店,美容美发店,米秦北路西150米,陕西省,西安市,灞桥区,109.0090403,34.30037884
雪莲造型,生活服务,美容美发店,美容美发店,,陕西省,西安市,灞桥区,109.0040664,34.30099148
流金美发烫染沙龙,生活服务,美容美发店,美容美发店,矿山路南200米,陕西省,西安市,灞桥区,109.0058378,34.301321
含若造型,生活服务,美容美发店,美容美发店,十里铺街道矿山路东段锦城四季小区东门,陕西省,西安市,灞桥区,109.0100997,34.30169612
自然发艺(翠屏湾小区西南),生活服务,美容美发店,美容美发店,十里铺街道矿山路小叮铛幼儿园,陕西省,西安市,灞桥区,109.0038663,34.30089512
零度造型(翠屏湾小区西南),生活服务,美容美发店,美容美发店,矿山路东方罗马花园10号楼,陕西省,西安市,灞桥区,109.0050641,34.30144327
啊贤造型,生活服务,美容美发店,美容美发店,矿山路南200米,陕西省,西安市,灞桥区,109.0039668,34.30119669
时尚染烫吧,生活服务,美容美发店,美容美发店,矿山路南150米,陕西省,西安市,灞桥区,109.0053748,34.30177519
韵雅丽人美妆(西安旗舰店),生活服务,美容美发店,美容美发店,锦城四季小区第二栋2单元1层20108号,陕西省,西安市,灞桥区,109.0101007,34.30162115
赛维健康洗衣生活馆(米秦北路),生活服务,洗衣店,洗衣店,广运潭大道南段锦城四季东门商铺1层,陕西省,西安市,灞桥区,109.0101485,34.30116921
阿贤造型广东名店西安第三分店,生活服务,美容美发店,美容美发店,矿山路南200米,陕西省,西安市,灞桥区,109.003707,34.30123945
名剪美发会所(翠屏湾小区西南),生活服务,美容美发店,美容美发店,矿山路南150米,陕西省,西安市,灞桥区,109.0051647,34.3018158
韩尚国际专业造型(东方罗马花园西南),生活服务,美容美发店,美容美发店,矿山路南150米,陕西省,西安市,灞桥区,109.00509,34.3016501
中国联通(苏王村专营店),生活服务,电讯营业厅,中国联通营业厅,苏王新村9号,陕西省,西安市,灞桥区,109.0123645,34.29807904
丽轩摄影数码广告,生活服务,摄影冲印店,摄影冲印,米秦路4-3-101号,陕西省,西安市,灞桥区,109.0199554,34.2969188
艺萌摄影,生活服务,摄影冲印店,摄影冲印,十里铺街道米秦路苏王小区(苏王新村旁),陕西省,西安市,灞桥区,109.0113826,34.29809392
金迅柯达,生活服务,摄影冲印店,摄影冲印,酒十北路89号,陕西省,西安市,灞桥区,109.0186733,34.2996532
至尚金尊形象会所,生活服务,美容美发店,美容美发店,北酒十路与米秦路红绿灯十字西南角150米巴,陕西省,西安市,灞桥区,109.0183139,34.2981049
意廊(米秦南路),生活服务,美容美发店,美容美发店,枫商4号2-103号附近,陕西省,西安市,灞桥区,109.0198727,34.29691903
专业理发烫染,生活服务,美容美发店,美容美发店,十里铺北路与西安高架快速干道交叉口南50米,陕西省,西安市,灞桥区,109.0189367,34.29457168
卡咔(米秦南路),生活服务,美容美发店,美容美发店,米秦南路5号枫禾门面4104号,陕西省,西安市,灞桥区,109.0202253,34.29692004
神雕造型理发店,生活服务,美容美发店,美容美发店,米秦路南150米,陕西省,西安市,灞桥区,109.0122709,34.29707676
洗衣缝纫,生活服务,洗衣店,洗衣店,米秦路38号附近,陕西省,西安市,灞桥区,109.0119901,34.29774229
天一造型(十里铺北路),生活服务,美容美发店,美容美发店,酒十路,陕西省,西安市,灞桥区,109.0179401,34.30160441
M发型社,生活服务,美容美发店,美容美发店,米秦南路4-4号附近,陕西省,西安市,灞桥区,109.0201048,34.29693337
发之煊(米秦路店),生活服务,美容美发店,美容美发店,苏王新村(米秦路),陕西省,西安市,灞桥区,109.0121075,34.29812478
洁净干洗店(米秦北路),生活服务,洗衣店,洗衣店,十里铺北路与米秦北路交叉口西150米,陕西省,西安市,灞桥区,109.0172769,34.30128644
文煜超专业护肤中心,生活服务,美容美发店,美容美发店,枫商4号4-103号附近,陕西省,西安市,灞桥区,109.0201635,34.29692122
西安木材库营业厅,生活服务,电讯营业厅,电讯营业厅,十里铺北路西50米,陕西省,西安市,灞桥区,109.0190694,34.29216535
名剪艺人(米秦路),生活服务,美容美发店,美容美发店,米秦路苏王新村向西100米,陕西省,西安市,灞桥区,109.0118148,34.29810764
蕾奇尔干洗(铁路小区店),生活服务,洗衣店,洗衣店,枫商4-5-103号,陕西省,西安市,灞桥区,109.0202811,34.29691989
青丝坊(米秦路),生活服务,美容美发店,美容美发店,米秦路苏王小区东20米,陕西省,西安市,灞桥区,109.0113587,34.29809199
西瓜洗衣馆,生活服务,洗衣店,洗衣店,十里铺北路与米秦北路十字路口西北角金裕青青家园西区南门向东10米,陕西省,西安市,灞桥区,109.017738,34.30132111
百年发艺(米秦南路),生活服务,美容美发店,美容美发店,米秦南路枫商5-3-101号,陕西省,西安市,灞桥区,109.0209842,34.29697891
森宿美发美甲工作室(米秦北路店),生活服务,美容美发店,美容美发店,浐灞生态区酒十路西玛住宅小区1幢2单元1层20104号房,陕西省,西安市,灞桥区,109.0169074,34.30099162
完美养发养颜养生,生活服务,美容美发店,美容美发店,米秦南路5-3-103号附近,陕西省,西安市,灞桥区,109.0211546,34.29698043
神雕造型,生活服务,美容美发店,美容美发店,米秦路39号附近,陕西省,西安市,灞桥区,109.0115349,34.29809747
康洁分类洗衣(十里铺北路),生活服务,洗衣店,洗衣店,十里铺街道酒十路金裕青青家园西区13号,陕西省,西安市,灞桥区,109.0179421,34.30163539
涵曦·LATOJA(西安分部),生活服务,美容美发店,美容美发店,十里铺北路金裕青青花园西区南门商铺,陕西省,西安市,灞桥区,109.0173496,34.30128923
木子造型(米秦北路),生活服务,美容美发店,美容美发店,十里铺北街金裕青青家园东区商铺1号楼5号木子造型,陕西省,西安市,灞桥区,109.0187658,34.30143915
一顺搬家,生活服务,搬家公司,搬家公司,十里铺酒十路72号,陕西省,西安市,灞桥区,109.0194337,34.29415146
影响力发型机构(金裕店),生活服务,美容美发店,美容美发店,米秦北路与十里铺北路交叉口,陕西省,西安市,灞桥区,109.0186373,34.30153347
伊万秀理发,生活服务,美容美发店,美容美发店,十里铺北路西50米,陕西省,西安市,灞桥区,109.0191879,34.29199209
翠翠头疗美容养生馆(酒十路店),生活服务,美容美发店,美容美发店,米秦北路23号附近,陕西省,西安市,灞桥区,109.0170458,34.30125311
玉颜品牌美妆会所,生活服务,美容美发店,美容美发店,米秦北路8号附近,陕西省,西安市,灞桥区,109.0171584,34.30126778
魅力芭莎生态美容馆,生活服务,美容美发店,美容美发店,枫商4号4-104号附近,陕西省,西安市,灞桥区,109.0202502,34.29691997
魔镜,生活服务,美容美发店,美容美发店,十里铺北路与米秦北路交叉口西150米,陕西省,西安市,灞桥区,109.0173357,34.30103938
涵曦·LATOJA瘦脸瘦身美肤体验馆(西安分部),生活服务,美容美发店,美容美发店,金裕青青家园西区4单元102号,陕西省,西安市,灞桥区,109.0176503,34.30129637
小天鹅洗衣(听水店),生活服务,洗衣店,洗衣店,十里铺听水花园,陕西省,西安市,灞桥区,109.0251494,34.30168247
中国移动中国联通,生活服务,电讯营业厅,中国联通营业厅,米秦路东50米,陕西省,西安市,灞桥区,109.0234125,34.2988744
中国移动(金鑫通讯),生活服务,电讯营业厅,中国移动营业厅,西安高架快速干道与西安高架快速干道出口交叉口西150米,陕西省,西安市,灞桥区,109.0219826,34.29329775
飞宇照相馆,生活服务,摄影冲印店,摄影冲印,米秦路十字东200米米家崖村口,陕西省,西安市,灞桥区,109.0227481,34.29842641
洁丰干洗(米秦南路),生活服务,洗衣店,洗衣店,米秦南路北100米,陕西省,西安市,灞桥区,109.0231028,34.29739989
简美发艺(米秦南路),生活服务,美容美发店,美容美发店,米秦南路北50米,陕西省,西安市,灞桥区,109.0231028,34.29727395
小飞剪(米秦南路店),生活服务,美容美发店,美容美发店,米秦南路北100米,陕西省,西安市,灞桥区,109.0231028,34.29758581
威娜专业美发造型,生活服务,美容美发店,美容美发店,米秦路东100米,陕西省,西安市,灞桥区,109.0239444,34.2989999
俏佳人(米秦路),生活服务,美容美发店,美容美发店,米秦路东50米,陕西省,西安市,灞桥区,109.023521,34.2988761
快手摩托车电动车,生活服务,维修站点,维修站点,米秦路东50米,陕西省,西安市,灞桥区,109.0233866,34.29850363
新形象发型设计(米秦路),生活服务,美容美发店,美容美发店,米秦路东50米,陕西省,西安市,灞桥区,109.0236027,34.29870296
兰兰专业理发店(米秦路),生活服务,美容美发店,美容美发店,米秦路南100米,陕西省,西安市,灞桥区,109.0230788,34.29809965
后街造型(米秦南路),生活服务,美容美发店,美容美发店,米泰南路枫禾新苑附近,陕西省,西安市,灞桥区,109.0221247,34.29712569
嘉诚造型,生活服务,美容美发店,美容美发店,米秦路北50米,陕西省,西安市,灞桥区,109.0226076,34.29870367
人和非凡理发缝纫店,生活服务,美容美发店,美容美发店,米秦路192号附近,陕西省,西安市,灞桥区,109.0236156,34.29889484
米澜造型(李家堡店),生活服务,美容美发店,美容美发店,浐灞生态区听水花园一栋一单元一层三号房,陕西省,西安市,灞桥区,109.024738,34.30164459
理发(米秦路),生活服务,美容美发店,美容美发店,米秦路北50米,陕西省,西安市,灞桥区,109.0229383,34.29903662
媄颜纹绣美甲,生活服务,美容美发店,美容美发店,米秦路90号附近,陕西省,西安市,灞桥区,109.0223576,34.29855742
名城精剪,生活服务,美容美发店,美容美发店,米秦北路听水花园旁(李家堡社区附近),陕西省,西安市,灞桥区,109.0244163,34.3015595
朗尼洗衣(米秦北路),生活服务,洗衣店,洗衣店,米秦北路5号附近,陕西省,西安市,灞桥区,109.0246822,34.30164174
零度美发会所,生活服务,美容美发店,美容美发店,十里铺米秦北路李家堡商业街97号,陕西省,西安市,灞桥区,109.0231114,34.30152105
张军美发工作室,生活服务,美容美发店,美容美发店,米秦北路靓丽美妆美旁,陕西省,西安市,灞桥区,109.0245388,34.30162214
东尚造型烫染吧,生活服务,美容美发店,美容美发店,城东东郊酒十路华清园站向东100米听水花园附近,陕西省,西安市,灞桥区,109.0238804,34.30157694
如意洗衣店,生活服务,洗衣店,洗衣店,西安高架快速干道与西安高架快速干道出口交叉口西150米,陕西省,西安市,灞桥区,109.0218512,34.29246247
千艺发型室(米秦北路),生活服务,美容美发店,美容美发店,米秦北路南50米,陕西省,西安市,灞桥区,109.0254323,34.30169071
铭典造型,生活服务,美容美发店,美容美发店,西安高架快速干道与西安高架快速干道出口交叉口西南200米,陕西省,西安市,灞桥区,109.0218373,34.29184378
超凡电脑维修(米秦北路),生活服务,维修站点,维修站点,米秦北路4号,陕西省,西安市,灞桥区,109.022718,34.30124725
媚指尖化妆纹绣(李家堡店),生活服务,美容美发店,美容美发店,生态区十里铺街道李家堡商业街A区6号,陕西省,西安市,灞桥区,109.0217647,34.30170667
兄弟烫染工作室,生活服务,美容美发店,美容美发店,东城大道南50米,陕西省,西安市,灞桥区,109.03679,34.29448824
乐涤洗衣(阎家滩店),生活服务,洗衣店,洗衣店,东城大道南50米,陕西省,西安市,灞桥区,109.0363216,34.2943714
依斯卡(东城大道店),生活服务,美容美发店,美容美发店,东城大道兴闫小区8号楼,陕西省,西安市,灞桥区,109.037943,34.2948284
小马发廊,生活服务,美容美发店,美容美发店,官厅立交与西安高架快速干道交叉口东北150米,陕西省,西安市,灞桥区,109.0374349,34.29309133
金剪(官厅新苑小区西),生活服务,美容美发店,美容美发店,官厅新苑小区西北(连霍高速公路南),陕西省,西安市,灞桥区,109.0481359,34.29557126
独创发型烫染工作室,生活服务,美容美发店,美容美发店,官二小区西南(连霍高速公路南),陕西省,西安市,灞桥区,109.0488079,34.29548199
小陈维修部,生活服务,维修站点,维修站点,西潼高速附近,陕西省,西安市,灞桥区,109.04878,34.29550303
A造型专业烫染机构,生活服务,美容美发店,美容美发店,"发电厂,老官厅菜市场往北50米",陕西省,西安市,灞桥区,109.0486823,34.29477454
昌盛维修部,生活服务,维修站点,维修站点,电厂西路西200米,陕西省,西安市,灞桥区,109.0482776,34.29427754
慧妃减肥,生活服务,美容美发店,美容美发店,,陕西省,西安市,灞桥区,109.0479884,34.29454999
罗少造型,生活服务,美容美发店,美容美发店,电厂西路西200米,陕西省,西安市,灞桥区,109.0482616,34.29447949
唯美造型(官厅新苑小区南),生活服务,美容美发店,美容美发店,电厂西路灞桥热电学校西北100米,陕西省,西安市,灞桥区,109.0483105,34.29382967
零点空间,生活服务,美容美发店,美容美发店,电厂东路与电厂西路交叉口东北150米,陕西省,西安市,灞桥区,109.0490464,34.29263577
靓魅造型(官厅新苑小区南),生活服务,美容美发店,美容美发店,电厂西路西200米,陕西省,西安市,灞桥区,109.0486724,34.29454266
甜甜美发,生活服务,美容美发店,美容美发店,原华清路与电厂西路交叉口西北200米附近,陕西省,西安市,灞桥区,109.0493034,34.29526213
利利专业美发基地,生活服务,美容美发店,美容美发店,电厂西路与原华清路交叉口北官二小区南侧底商,陕西省,西安市,灞桥区,109.0505069,34.29495999
美好时光(西安电力工业学校家属院东北),生活服务,摄影冲印店,摄影冲印,电厂东路与电厂西路交叉口西北50米,陕西省,西安市,灞桥区,109.0474922,34.29198808
专业美发(官厅新苑小区东北),生活服务,美容美发店,美容美发店,官厅立交与西潼高速交叉口南200米,陕西省,西安市,灞桥区,109.0490721,34.29546049
祛痣堂,生活服务,美容美发店,美容美发店,电厂西路西150米,陕西省,西安市,灞桥区,109.0481939,34.29363998
金剪造型发艺,生活服务,美容美发店,美容美发店,电厂东路与电厂西路交叉口北200米,陕西省,西安市,灞桥区,109.0482757,34.29343791
中国邮政便民驿站(柳园官厅店),生活服务,邮局,邮局,电厂西路官厅十字柳园小区(电厂邮政储蓄邮电所旁边),陕西省,西安市,灞桥区,109.0482867,34.29230038
电脑维修,生活服务,维修站点,维修站点,电厂东路与电厂西路交叉口北50米,陕西省,西安市,灞桥区,109.047889,34.29200229
蓓美生活馆,生活服务,美容美发店,美容美发店,席王乡官厅供销社1单元1号楼,陕西省,西安市,灞桥区,109.0473765,34.2920033
神韵美发工作室,生活服务,美容美发店,美容美发店,原华清路与电厂西路交叉口西南150米,陕西省,西安市,灞桥区,109.0499567,34.29345968
莉莉造型(西安电力工业学校家属院东北),生活服务,美容美发店,美容美发店,电厂西路附近,陕西省,西安市,灞桥区,109.0474313,34.29200319
天翼智慧社区便民服务站,生活服务,电讯营业厅,中国电信营业厅,,陕西省,西安市,灞桥区,109.0587795,34.29528379
中国电信(灞瑞一路营业厅),生活服务,电讯营业厅,中国电信营业厅,高科绿水东城4期6号楼1层5号,陕西省,西安市,灞桥区,109.0585561,34.2953781
格林童话(灞桥店),购物服务,专卖店,儿童用品店|生活服务,柳虹路,陕西省,西安市,灞桥区,109.0579372,34.30025692
万通电脑电器,生活服务,维修站点,维修站点,柳虹路梁家街新村三组五排1号小明星幼儿园旁边,陕西省,西安市,灞桥区,109.058506,34.29840885
创艺造型(柳虹路),生活服务,美容美发店,美容美发店,东城大道西50米,陕西省,西安市,灞桥区,109.055005,34.29936608
天翼智慧社区便民服务站(柳虹路社区店),生活服务,电讯营业厅,中国电信营业厅,梁家街菜市场A-3,陕西省,西安市,灞桥区,109.0581587,34.30045748
移风易尚,生活服务,美容美发店,美容美发店,柳虹路高科绿水东城4期底商,陕西省,西安市,灞桥区,109.0587037,34.29525392
精修电动车,生活服务,维修站点,维修站点,柳虹路与西潼高速交叉口北150米,陕西省,西安市,灞桥区,109.058489,34.29855381
灵灵美发造型设计,生活服务,美容美发店,美容美发店,二组梁家街一号,陕西省,西安市,灞桥区,109.0585139,34.29861375
新院通讯店,生活服务,维修站点,维修站点,席王街道柳虹路幸福花园旁,陕西省,西安市,灞桥区,109.058035,34.29966303
靳涛造型,生活服务,美容美发店,美容美发店,东城大道与柳虹路交叉口南50米,陕西省,西安市,灞桥区,109.0577377,34.30059908
爱慕造型(柳虹路),生活服务,美容美发店,美容美发店,东城大道与柳虹路交叉口南150米,陕西省,西安市,灞桥区,109.0579732,34.30000697
众望水洗,生活服务,洗衣店,洗衣店,柳虹路3组附近,陕西省,西安市,灞桥区,109.0595873,34.29854415
鼎正手机综合缴费营业厅,生活服务,维修站点,维修站点,东城大道与柳虹路交叉口南100米,陕西省,西安市,灞桥区,109.0579492,34.30015694
发艺点烫染美发沙龙,生活服务,美容美发店,美容美发店,东城大道144号附近,陕西省,西安市,灞桥区,109.058052,34.29963301
新感觉造型,生活服务,美容美发店,美容美发店,东城大道与柳虹路交叉口东南100米,陕西省,西安市,灞桥区,109.0581537,34.30042651
中药健康养生馆,生活服务,美容美发店,美容美发店,柳虹路3组附近,陕西省,西安市,灞桥区,109.0596271,34.29911684
魔丽造型,生活服务,美容美发店,美容美发店,柳虹路口灞柳良良居对面,陕西省,西安市,灞桥区,109.0581896,34.30037447
景洲维修,生活服务,维修站点,维修站点,东城大道与柳虹路交叉口北100米,陕西省,西安市,灞桥区,109.0581326,34.30171897
东尼造型(官厅新村西南),生活服务,美容美发店,美容美发店,柳虹路东150米,陕西省,西安市,灞桥区,109.0594066,34.29919913
美仑美奂,生活服务,美容美发店,美容美发店,灞瑞一路高科绿水东城四期南门,陕西省,西安市,灞桥区,109.0609312,34.2957554
美约造型(柳虹路),生活服务,美容美发店,美容美发店,东城大道与柳虹路交叉口北100米,陕西省,西安市,灞桥区,109.0580109,34.3016212
顺新家电维修,生活服务,维修站点,维修站点,东城大道与柳虹路交叉口西北100米,陕西省,西安市,灞桥区,109.0576419,34.30149583
艾尚造型,生活服务,美容美发店,美容美发店,东城大道辅路附近,陕西省,西安市,灞桥区,109.05759,34.30159887
鼎正电脑手机维修(灞桥火车站店),生活服务,维修站点,维修站点,席王街道柳虹路幸福花园北50米,陕西省,西安市,灞桥区,109.0579093,34.30030894
玲玲理发,生活服务,美容美发店,美容美发店,灞桥火车站36号铁路小区桥洞南100米,陕西省,西安市,灞桥区,109.0575371,34.30169291
大众理发(东城大道辅路),生活服务,美容美发店,美容美发店,东城大道与柳虹路交叉口西北100米,陕西省,西安市,灞桥区,109.0575551,34.30161292
友谊电动工具(好兄弟机电维修),生活服务,维修站点,维修站点,柳新路与柳虹路交叉口东150米,陕西省,西安市,灞桥区,109.0589075,34.29180411
永恒婚礼会馆,生活服务,摄影冲印店,摄影冲印,高科绿水东城10号楼2单元20103商铺(纺织城地铁口向北800米),陕西省,西安市,灞桥区,109.0671504,34.2954924
悦容美容养生馆,生活服务,美容美发店,美容美发店,绿水东城9幢2单元20103号,陕西省,西安市,灞桥区,109.0660308,34.29541777
卡莱尔·洗衣(高科绿水东城东区东),生活服务,洗衣店,洗衣店,纺渭路3333号华东购物广场对面,陕西省,西安市,灞桥区,109.067336,34.29543421
简阁,生活服务,美容美发店,美容美发店,纺渭路高科绿水东城一期,陕西省,西安市,灞桥区,109.0656386,34.29537127
丽人SPA女子养生会所,生活服务,美容美发店,美容美发店,纺渭路西100米,陕西省,西安市,灞桥区,109.0674348,34.2954261
赵宇造型,生活服务,美容美发店,美容美发店,纺渭路高科绿水东城一期南门口,陕西省,西安市,灞桥区,109.0643235,34.29532095
For you美容美体养生会所(灞桥店),生活服务,美容美发店,美容美发店,高科绿水东城9-1-10102号商铺,陕西省,西安市,灞桥区,109.0658891,34.29533998
洁丰洗衣(高科绿水东城东区西),生活服务,洗衣店,洗衣店,高科绿水东城1期,陕西省,西安市,灞桥区,109.0643744,34.29539885
纤手美容美发会所(绿水东城店),生活服务,美容美发店,美容美发店,纺渭路高科绿水东城一期南门口,陕西省,西安市,灞桥区,109.0645639,34.29539461
西唯造型,生活服务,美容美发店,美容美发店,西潼高速附近,陕西省,西安市,灞桥区,109.0640517,34.30014019
BF TIME时光美甲工作室,生活服务,美容美发店,美容美发店,纺渭路申家小区北门门口一楼商铺(李家大院旁),陕西省,西安市,灞桥区,109.0699579,34.29484658
西安同城电脑,生活服务,维修站点,维修站点,官厅新村1排附3号,陕西省,西安市,灞桥区,109.0616989,34.30169869
美上形象定制,生活服务,美容美发店,美容美发店,东城大道南150米,陕西省,西安市,灞桥区,109.0623704,34.30090511
尚易造型,生活服务,美容美发店,美容美发店,霸桥区霸桥街道官厅新村东四排,陕西省,西安市,灞桥区,109.0618297,34.30073793
帝檬造型,生活服务,美容美发店,美容美发店,东城大道南150米,陕西省,西安市,灞桥区,109.062098,34.30095946
芯诚电脑手机维修,生活服务,维修站点,维修站点,东城大道南50米,陕西省,西安市,灞桥区,109.0634608,34.30174326
润泽造型,生活服务,美容美发店,美容美发店,席王街道办官厅新村东六排后门,陕西省,西安市,灞桥区,109.0618517,34.30014417
泊肤美美容养生会所,生活服务,美容美发店,美容美发店,东城大道与柳亭路交叉口东南200米,陕西省,西安市,灞桥区,109.0613299,34.3008216
L造型(官厅新村东),生活服务,美容美发店,美容美发店,东城大道南50米,陕西省,西安市,灞桥区,109.062502,34.30172257
风剪云,生活服务,美容美发店,美容美发店,东城大道与柳亭路交叉口东南150米,陕西省,西安市,灞桥区,109.0613248,34.30132739
美容养生,生活服务,美容美发店,美容美发店,西潼高速附近,陕西省,西安市,灞桥区,109.0709634,34.30131571
镜中美人美发沙龙,生活服务,美容美发店,美容美发店,东城大道与柳亭路交叉口东南150米,陕西省,西安市,灞桥区,109.0615034,34.3013961
中国联通(灞桥华东营业厅),生活服务,电讯营业厅,中国联通营业厅,纺渭路3333号华东购物广场,陕西省,西安市,灞桥区,109.0718089,34.30099503
中国电信(柳烟路营业厅),生活服务,电讯营业厅,中国电信营业厅,柳烟路普华浅水湾熙岸商业步行街,陕西省,西安市,灞桥区,109.0739155,34.29799043
山水养发护肤,生活服务,美容美发店,美容美发店,纺渭路普华浅水湾熙岸4号30103,陕西省,西安市,灞桥区,109.0754578,34.29903369
梵古时尚形象店,生活服务,美容美发店,美容美发店,柳烟路普华浅水湾小区4-1-104铺,陕西省,西安市,灞桥区,109.0750256,34.29860122
艺涵国际发型工作室,生活服务,美容美发店,美容美发店,柳烟路普华浅水湾步行街,陕西省,西安市,灞桥区,109.0753041,34.29923572
发迹,生活服务,美容美发店,美容美发店,柳烟路东200米,陕西省,西安市,灞桥区,109.0749337,34.29896814
丽人SPA女子养生会所(浅水湾分店),生活服务,美容美发店,美容美发店,席王街道普华浅水湾南门步行街,陕西省,西安市,灞桥区,109.0751723,34.29916786
卡莱尔洗衣(洁新店),生活服务,洗衣店,洗衣店,柳雪路普华·浅水湾北区雨果酒店,陕西省,西安市,灞桥区,109.0718139,34.3006032
纤指秀美甲,生活服务,美容美发店,美容美发店,纺渭路3333号华东购物广场1楼,陕西省,西安市,灞桥区,109.0712999,34.30091256
韩尚会所,生活服务,美容美发店,美容美发店,席王街道纺渭路华东购物广场,陕西省,西安市,灞桥区,109.0718868,34.30103693
西安市灞桥区本色秀美容养生中心,生活服务,美容美发店,美容美发店,灞桥浅水湾2期普华浅水湾21号楼2单元1101室,陕西省,西安市,灞桥区,109.07127,34.29988804
