名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
杨氏公寓旧址,风景名胜,风景名胜相关,旅游景点,淮海中路481号,上海市,上海市,黄浦区,121.4653856,31.22309643
艾格尼丝史沫特莱旧居,风景名胜,风景名胜,风景名胜,重庆南路185号(复兴中路口),上海市,上海市,黄浦区,121.4665247,31.21740414
大同幼稚园旧址,风景名胜,风景名胜,风景名胜,南昌路48号,上海市,上海市,黄浦区,121.4659856,31.22144379
茗庐,风景名胜,风景名胜相关,旅游景点,黄陂南路688号七楼,上海市,上海市,黄浦区,121.4722494,31.21677101
法租界公董局旧址,风景名胜,风景名胜相关,旅游景点,淮海中路381号,上海市,上海市,黄浦区,121.468375,31.22427385
中国共产党第一次全国代表大会宿舍旧址,风景名胜,风景名胜,风景名胜,太仓路127号(近嵩山路),上海市,上海市,黄浦区,121.4711512,31.22357075
出入院处,风景名胜,风景名胜相关,旅游景点,重庆南路149号,上海市,上海市,黄浦区,121.4678737,31.22062422
祝由堂,风景名胜,风景名胜相关,旅游景点,复兴中路468号附近,上海市,上海市,黄浦区,121.4686796,31.21777174
静庐,风景名胜,风景名胜相关,旅游景点,复兴中路487号附近,上海市,上海市,黄浦区,121.4674356,31.21703974
萝(正门),风景名胜,风景名胜相关,旅游景点,嵩山路101弄1-9号,上海市,上海市,黄浦区,121.4715344,31.22431746
范蠡商圣会,风景名胜,风景名胜相关,旅游景点,复兴中路468号附近,上海市,上海市,黄浦区,121.4686796,31.21777174
吕班公寓旧址,风景名胜,风景名胜相关,旅游景点,重庆南路185号,上海市,上海市,黄浦区,121.4665498,31.21733224
杨氏公寓,风景名胜,风景名胜相关,旅游景点,淮海中路481号,上海市,上海市,黄浦区,121.4653856,31.22308943
上海文庙,风景名胜,风景名胜,寺庙道观,文庙路215号(近学前街),上海市,上海市,黄浦区,121.4833813,31.22012332
法藏讲寺,风景名胜,风景名胜,寺庙道观,吉安路271号(近复兴中路),上海市,上海市,黄浦区,121.4768837,31.22000953
天平桥公园,风景名胜,公园广场,公园,黄陂南路373号,上海市,上海市,黄浦区,121.4755991,31.22320337
清真女寺,风景名胜,风景名胜相关,旅游景点,小桃园街24号(复兴中路近河南南路口),上海市,上海市,黄浦区,121.4849997,31.22327859
灿庐,风景名胜,风景名胜相关,旅游景点,贻庆街与金家坊交叉口南50米,上海市,上海市,黄浦区,121.4821617,31.22357911
大吉路绿地,风景名胜,风景名胜相关,旅游景点,大吉路西藏南路口(大吉路安澜路),上海市,上海市,黄浦区,121.48095,31.21669183
梁溪世泽,风景名胜,风景名胜相关,旅游景点,曹家街与静修路交叉口东南50米,上海市,上海市,黄浦区,121.4816963,31.22109292
半耕卢,风景名胜,风景名胜相关,旅游景点,方浜中路738号附近,上海市,上海市,黄浦区,121.4805962,31.22385342
上海工商学联合会遗址,风景名胜,风景名胜,风景名胜,中华路与永宁街交叉口西南50米,上海市,上海市,黄浦区,121.4833996,31.21666901
强生浦江游览,风景名胜,风景名胜,风景名胜,陆家浜路1011号新世纪大厦,上海市,上海市,黄浦区,121.484581,31.21460447
上海文庙-管理处,风景名胜,风景名胜,风景名胜,梦花街156-158,上海市,上海市,黄浦区,121.4828373,31.22044757
小桃园清真寺,风景名胜,风景名胜,回教寺,小桃园街24、52,上海市,上海市,黄浦区,121.485079,31.22286502
药王庙遗址,风景名胜,风景名胜,风景名胜,药局弄95弄1-9号,上海市,上海市,黄浦区,121.4913767,31.22045189
东门广场,风景名胜,公园广场,城市广场,巡道街与金坛路交叉口东100米,上海市,上海市,黄浦区,121.4934491,31.22101783
梓园遗址,风景名胜,风景名胜,风景名胜,乔家路113号,上海市,上海市,黄浦区,121.492281,31.21941609
也是园,风景名胜,风景名胜,世界遗产,河南南路681号,上海市,上海市,黄浦区,121.4880318,31.21934644
司马秤,风景名胜,风景名胜,风景名胜,小桃园街与河南南路交叉口西50米,上海市,上海市,黄浦区,121.4854764,31.22314307
书隐楼,风景名胜,风景名胜,风景名胜,天灯弄77号,上海市,上海市,黄浦区,121.4919657,31.2212063
明徐光启故居,风景名胜,风景名胜,纪念馆,乔家路238号(光启南路乔家路),上海市,上海市,黄浦区,121.4901815,31.21961572
清心堂(陆家浜路店),风景名胜,风景名胜,教堂,大昌街30号,上海市,上海市,黄浦区,121.4908161,31.21536563
乔家路历史文化街古银杏树,风景名胜,风景名胜,风景名胜,永泰街乔家路口,上海市,上海市,黄浦区,121.4931603,31.21844518
