名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
钱邮会文化金融体验中心,金融保险服务,金融保险服务机构,金融保险机构,万安仓弄与酱园弄交叉口西北50米,上海市,上海市,崇明区,121.3958261,31.62485575
中国农业银行(崇明区支行营业部),金融保险服务,银行,中国农业银行,崇明人民路32,上海市,上海市,崇明区,121.3948813,31.62423685
中德安联人寿保险有限公司上海分公司(崇明寒山寺路营销服务部),金融保险服务,保险公司,保险公司,寒山寺路578号-102,上海市,上海市,崇明区,121.3996202,31.62508876
中国农业银行(崇明东门储蓄所),金融保险服务,银行,中国农业银行,玉环路106-110,上海市,上海市,崇明区,121.4067359,31.63037848
上海艺亨投资管理有限公司,金融保险服务,金融保险服务机构,金融保险机构,城桥镇一江山路20号,上海市,上海市,崇明区,121.4089224,31.62665447
上海崇韵投资管理咨询有限公司,金融保险服务,金融保险服务机构,金融保险机构,城桥镇一江山路12号,上海市,上海市,崇明区,121.4094057,31.62658372
中国农业银行24小时自助银行(崇明东门储蓄所),金融保险服务,自动提款机,中国农业银行ATM,玉环路106-110,上海市,上海市,崇明区,121.4066989,31.63030047
中国工商银行(崇明新城支行),金融保险服务,银行,中国工商银行,城桥镇翠竹路1501号,上海市,上海市,崇明区,121.4233259,31.62606533
中国邮政储蓄银行,金融保险服务,银行,中国邮政储蓄银行,城桥镇松翠路翠竹路交叉口,上海市,上海市,崇明区,121.4232847,31.62701728
中国建设银行上海崇明新城支行,金融保险服务,金融保险服务机构,金融保险机构,城桥镇翠竹路1588弄2号110室,上海市,上海市,崇明区,121.4225306,31.62755143
上海浦东发展银行(崇明支行营业部),金融保险服务,银行,上海浦东发展银行,翠竹路1588弄1号,上海市,上海市,崇明区,121.4232396,31.62759523
中国工商银行24小时自助银行(崇明新城支行),金融保险服务,自动提款机,中国工商银行ATM,城桥镇翠竹路1501号,上海市,上海市,崇明区,121.4233259,31.62606533
中国邮政储蓄银行24小时自助银行,金融保险服务,自动提款机,中国邮政储蓄银行ATM,松翠路与翠竹路交叉口东50米,上海市,上海市,崇明区,121.4233558,31.62691036
上海浦东发展银行24小时自助银行(崇明支行营业部),金融保险服务,自动提款机,上海浦东发展银行ATM,翠竹路1588弄1号,上海市,上海市,崇明区,121.4232276,31.62757922
上海农商银行(崇明新城分理处),金融保险服务,银行,上海农商银行,城桥镇乔松路586号,上海市,上海市,崇明区,121.4301814,31.62766718
上海农商银行24小时自助银行(崇明新城分理处),金融保险服务,自动提款机,上海农商银行ATM,乔松路586-588,上海市,上海市,崇明区,121.4302104,31.62757822
上海农商银行(大同分理处),金融保险服务,银行,上海农商银行,蟠龙公路119弄16号,上海市,上海市,崇明区,121.4837988,31.62786738
中国邮政储蓄银行(大同营业所),金融保险服务,银行,中国邮政储蓄银行,建设镇蟠南村657号,上海市,上海市,崇明区,121.4840447,31.6277801
上海农商银行24小时自助银行(大同分理处),金融保险服务,自动提款机,上海农商银行ATM,蟠龙公路119弄16号,上海市,上海市,崇明区,121.4838048,31.62786539
城桥镇社区金融安全服务点,金融保险服务,银行相关,银行相关,崇明南门路与西引路交叉口东北50米,上海市,上海市,崇明区,121.3821951,31.62328682
中国工商银行(崇明支行),金融保险服务,银行,中国工商银行,南门路158号(近南门码头),上海市,上海市,崇明区,121.3923771,31.62088732
上海沪统投资有限公司,金融保险服务,金融保险服务机构,金融保险机构,八一路与南门支路交叉口东南50米,上海市,上海市,崇明区,121.3908077,31.61901075
盐商一佳,金融保险服务,金融保险服务机构,金融保险机构,城桥镇八一路84号,上海市,上海市,崇明区,121.3908786,31.62015072
上海崇明沪农商村镇银行,金融保险服务,银行,银行,城桥镇朝阳门路19号,上海市,上海市,崇明区,121.3944046,31.62131294
建信人寿保险有限公司(崇明八一路营销服务部),金融保险服务,保险公司,保险公司,城桥镇八一路11号南门汽车站2楼213室,上海市,上海市,崇明区,121.390045,31.61902599
上海纯加金融门店,金融保险服务,金融保险服务机构,金融保险机构,城桥镇新崇南路338号,上海市,上海市,崇明区,121.3899967,31.62225298
中国工商银行(八一路支行),金融保险服务,银行,中国工商银行,八一路192号(近新崇南路),上海市,上海市,崇明区,121.3912962,31.62229458
中国银行(崇明支行),金融保险服务,银行,中国银行,城桥镇南门路166号,上海市,上海市,崇明区,121.3917422,31.62104447
上海鼎胜投资有限公司,金融保险服务,金融保险服务机构,金融保险机构,新崇西路7幢101室,上海市,上海市,崇明区,121.389028,31.62319631
缘羽资产,金融保险服务,金融保险服务机构,金融保险机构,城桥镇西门路69号,上海市,上海市,崇明区,121.3876027,31.62289689
聚财投资,金融保险服务,金融保险服务机构,金融保险机构,新崇西路2号,上海市,上海市,崇明区,121.3894108,31.62335917
中国工商银行24小时自助银行(崇明支行),金融保险服务,自动提款机,中国工商银行ATM,城桥镇南门路158号,上海市,上海市,崇明区,121.3922021,31.62090936
中国农业银行24小时自助银行(天鹤大酒店),金融保险服务,自动提款机,中国农业银行ATM,南门路178号天鹤大酒店1层,上海市,上海市,崇明区,121.3915312,31.62207152
国赟财富(崇明西门路),金融保险服务,金融保险服务机构,金融保险机构,城桥镇西门街121号,上海市,上海市,崇明区,121.3878535,31.62410078
