名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
工商ATM,金融保险服务,自动提款机,自动提款机,蒲阳路79-85号附近,四川省,成都市,都江堰市,103.62395,31.00234467
成都银行(都江堰支行),金融保险服务,银行,银行,建设路83号,四川省,成都市,都江堰市,103.6219184,30.99953149
交通银行24小时自助银行(成都都江堰支行),金融保险服务,自动提款机,交通银行ATM,建设路151-153号,四川省,成都市,都江堰市,103.6223047,31.0008883
中国工商银行24小时自助银行(蒲阳路),金融保险服务,自动提款机,中国工商银行ATM,蒲阳路85-87号,四川省,成都市,都江堰市,103.623986,31.00236362
中国建设银行(蒲柏桥支行),金融保险服务,银行,中国建设银行,都江堰大道25-31号,四川省,成都市,都江堰市,103.6225026,30.99737311
耀达投资,金融保险服务,金融保险服务机构,金融保险机构,建设路147-149号附近,四川省,成都市,都江堰市,103.6222179,31.00058257
都江堰金都村镇银行24小时自助银行,金融保险服务,自动提款机,自动提款机,碧玉巷与蒲阳路交叉口西50米,四川省,成都市,都江堰市,103.6253227,31.00313765
同犇商务咨询贷款顾问,金融保险服务,金融保险服务机构,金融保险机构,建设路287-附5号附近,四川省,成都市,都江堰市,103.6208469,31.00313253
中国工商银行24小时自助银行(五桂桥街),金融保险服务,自动提款机,中国工商银行ATM,五桂桥街44号,四川省,成都市,都江堰市,103.6214551,31.00016761
中意人寿保险有限公司,金融保险服务,金融保险服务机构,金融保险机构,灌口镇建设路天和盛世7号楼5楼,四川省,成都市,都江堰市,103.6205804,31.00129285
交通银行ATM,金融保险服务,自动提款机,交通银行ATM,幸福路与陈家巷交叉口南50米,四川省,成都市,都江堰市,103.6204986,30.99819471
中国农业银行(文化街分理处),金融保险服务,银行,中国农业银行,幸福路88,四川省,成都市,都江堰市,103.6189518,30.99923962
成都农商银行(瑞莲分理处),金融保险服务,银行,农村商业银行,北街15号,四川省,成都市,都江堰市,103.6195418,31.00369649
中国建设银行24小时自助银行(蒲柏桥储蓄所),金融保险服务,自动提款机,中国建设银行ATM,都江堰大道25-31号,四川省,成都市,都江堰市,103.6226254,30.99737998
交通银行24小时自助银行(外北街20号小区南),金融保险服务,自动提款机,交通银行ATM,建设路260号,四川省,成都市,都江堰市,103.6205223,31.00396238
中国工商银行24小时自助银行(外北街),金融保险服务,自动提款机,中国工商银行ATM,外北街7号,四川省,成都市,都江堰市,103.6202727,31.00439638
成都宝庭投资有限公司,金融保险服务,金融保险服务机构,金融保险机构,蒲阳河南路上段与金玉路交叉口东南50米,四川省,成都市,都江堰市,103.6260357,30.99848848
兴业银行ATM(玉带桥街),金融保险服务,自动提款机,兴业银行ATM,玉带桥街1号华夏广场盛世华夏国际酒店,四川省,成都市,都江堰市,103.6254977,30.99731879
安雄投资,金融保险服务,金融保险服务机构,金融保险机构,瑞莲巷与瑞莲街交叉口南50米,四川省,成都市,都江堰市,103.6184634,31.00168267
中国农业银行ATM(文化街分理处),金融保险服务,自动提款机,中国农业银行ATM,幸福路88-附1号附近,四川省,成都市,都江堰市,103.6190697,30.99923051
中国农业银行24小时自助银行(幸福路),金融保险服务,自动提款机,中国农业银行ATM,幸福路88号,四川省,成都市,都江堰市,103.618859,30.9992367
成都银行24小时自助银行(都江堰支行),金融保险服务,自动提款机,自动提款机,建设路83号,四川省,成都市,都江堰市,103.6218884,30.99948655
邮政ATM,金融保险服务,自动提款机,中国邮政储蓄银行ATM,平义二巷与蒲阳路交叉口东北50米,四川省,成都市,都江堰市,103.62802,31.0047055
中国邮政储蓄银行(蒲阳路支行),金融保险服务,银行,中国邮政储蓄银行,蒲阳路321-331号,四川省,成都市,都江堰市,103.6281009,31.0046954
华泰保险股份有限公司(金玉路),金融保险服务,保险公司,华泰财产保险股份有限公司,灌口镇华夏广场金玉路48号,四川省,成都市,都江堰市,103.6264989,30.99844895
中国邮政储蓄银行24小时自助银行(蒲阳路支行),金融保险服务,自动提款机,中国邮政储蓄银行ATM,蒲阳路321-331号,四川省,成都市,都江堰市,103.6281009,31.0046954
中国农业银行(城区支行),金融保险服务,银行,中国农业银行,幸福镇观景路520号,四川省,成都市,都江堰市,103.631297,31.00438543
中国邮政储蓄银行(观景路营业所),金融保险服务,银行,中国邮政储蓄银行,观景路343号,四川省,成都市,都江堰市,103.6315239,30.9979938
工银安盛人寿保险公司,金融保险服务,金融保险服务机构,金融保险机构,灌口镇蒲阳河南路6号2楼,四川省,成都市,都江堰市,103.6328851,31.00084429
中国农业银行24小时自助银行(都江堰城区支行),金融保险服务,自动提款机,中国农业银行ATM,观景路520号,四川省,成都市,都江堰市,103.6311713,31.00441858
中国银行(蒲阳路),金融保险服务,银行,中国银行,蒲阳路374号,四川省,成都市,都江堰市,103.6295882,31.00519522
中国建设银行24小时自助银行(正泰综合楼北),金融保险服务,自动提款机,中国建设银行ATM,观景路414号,四川省,成都市,都江堰市,103.6322325,30.99931507
交通银行24小时自助银行(正泰综合楼北),金融保险服务,自动提款机,交通银行ATM,观景路416号国税局家属院附近,四川省,成都市,都江堰市,103.6321935,30.99923117
瀚华信贷(观景路二段),金融保险服务,金融保险服务机构,金融保险机构,蒲阳路416号鸿园大楼2层,四川省,成都市,都江堰市,103.6310295,31.00580997
中国农业银行24小时自助银行,金融保险服务,自动提款机,中国农业银行ATM,学府路2-6号,四川省,成都市,都江堰市,103.6322265,30.99792188
应急行,金融保险服务,金融保险服务机构,金融保险机构,学府路73号附近,四川省,成都市,都江堰市,103.6336328,30.99839865
交通银行ATM(观景路二段),金融保险服务,自动提款机,交通银行ATM,蒲阳路443号蜀王火锅鱼府,四川省,成都市,都江堰市,103.6303767,31.00616464
中国银行24小时自助银行(学府路一段),金融保险服务,自动提款机,中国银行ATM,学府路153号,四川省,成都市,都江堰市,103.6366767,30.99929072
兴业银行ATM(解放社区卫生服务站南),金融保险服务,自动提款机,兴业银行ATM,学府路1号,四川省,成都市,都江堰市,103.6322425,30.99844056
中国银行24小时自助银行(蒲阳路),金融保险服务,自动提款机,中国银行ATM,蒲阳路374号,四川省,成都市,都江堰市,103.6294914,31.00520235
速嘉金融,金融保险服务,金融保险服务机构,金融保险机构,光明街53号附近,四川省,成都市,都江堰市,103.6329791,30.99724923
成都农商银行24小时自助银行(都江堰胥家路分理处),金融保险服务,自动提款机,农村商业银行ATM,学府路一段与观景路一段交叉口东北100米,四川省,成都市,都江堰市,103.632477,30.99846922
易资担保(岷山馨苑西),金融保险服务,金融保险服务机构,金融保险机构,观景路一段附近,四川省,成都市,都江堰市,103.6315109,30.99747111
都江堰市诚欣投资有限公司,金融保险服务,金融保险服务机构,金融保险机构,蒲阳路525号,四川省,成都市,都江堰市,103.6318319,31.00711614
中国工商银行24小时自助银行(鸿园大楼北),金融保险服务,自动提款机,中国工商银行ATM,蒲阳路461号,四川省,成都市,都江堰市,103.6308997,31.00646277
中国邮政储蓄银行ATM(观景路支行),金融保险服务,自动提款机,中国邮政储蓄银行ATM,观景路343号,四川省,成都市,都江堰市,103.6315239,30.9979938
美兴小额贷款四川有限责任公司都江堰分公司,金融保险服务,金融保险服务机构,金融保险机构,观景路638号,四川省,成都市,都江堰市,103.6308568,31.00562131
成都农商银行(都江堰胥家路分理处),金融保险服务,银行,农村商业银行,学府路7-9号,四川省,成都市,都江堰市,103.63251,30.99846918
e兴贷客服中心,金融保险服务,金融保险服务机构,金融保险机构,学府路392号号附近,四川省,成都市,都江堰市,103.6459126,31.00094701
锦泰财产保险股份有限公司(都江堰支公司),金融保险服务,保险公司,保险公司,胥家镇文荟路332号,四川省,成都市,都江堰市,103.6455893,31.00019699
坤耀贷款中心,金融保险服务,金融保险服务机构,金融保险机构,文荟路岭秀都江3期3栋2楼,四川省,成都市,都江堰市,103.6460843,30.99867202
交通银行24小时自助银行(学府路),金融保险服务,自动提款机,交通银行ATM,学府路270号,四川省,成都市,都江堰市,103.6397263,30.99962187
坤耀贷款服务中心,金融保险服务,金融保险服务机构,金融保险机构,中山北路107号附近,四川省,成都市,都江堰市,103.6393042,30.99910482
瑞银快速贷款服务中心,金融保险服务,金融保险服务机构,金融保险机构,中山北路与学府路交叉口南100米,四川省,成都市,都江堰市,103.6393042,30.99909982
坤耀贷款中心,金融保险服务,金融保险服务机构,金融保险机构,中山北路101号,四川省,成都市,都江堰市,103.6396724,30.99838766
金杏投资,金融保险服务,金融保险服务机构,金融保险机构,灌口镇中山北路92号,四川省,成都市,都江堰市,103.6397513,30.99796978
中国建设银行24小时自助银行(中山北路),金融保险服务,自动提款机,中国建设银行ATM,中山北路94号,四川省,成都市,都江堰市,103.6397553,30.99790781
成都银行24小时自助银行(中山北路),金融保险服务,自动提款机,自动提款机,中山北路121号,四川省,成都市,都江堰市,103.6392822,30.99943666
方胜磐石保险经纪有限公司都江堰分公司,金融保险服务,金融保险服务机构,金融保险机构,文荟路228-230号附近,四川省,成都市,都江堰市,103.6461501,30.99771646
都江堰金都村镇银行(高桥支行),金融保险服务,银行,银行,胥家镇学府路二段17号,四川省,成都市,都江堰市,103.6548414,31.00320693
中国平安保险(集团)股份有限公司,金融保险服务,保险公司,中国平安保险公司,彩虹大道北段360号附近,四川省,成都市,都江堰市,103.6537382,31.00092225
中国平安财产保险股份有限公司(彩虹大道北段),金融保险服务,保险公司,中国平安保险公司,光明街与彩虹大道北段交叉口北100米,四川省,成都市,都江堰市,103.6536244,31.00104139
中国银行ATM(发展路),金融保险服务,自动提款机,中国银行ATM,发展路87号附近,四川省,成都市,都江堰市,103.6558918,31.00413346
平安人寿,金融保险服务,保险公司,中国平安保险公司,彩虹大道北段344号附近,四川省,成都市,都江堰市,103.6546202,30.99798533
中国建设银行ATM(发展路),金融保险服务,自动提款机,中国建设银行ATM,发展路89号,四川省,成都市,都江堰市,103.6558968,31.00408648
都江堰金都村镇银行ATM,金融保险服务,自动提款机,自动提款机,学府路二段19号附近,四川省,成都市,都江堰市,103.6548414,31.00320693
中国建设银行ATM(彩虹大道北段),金融保险服务,自动提款机,中国建设银行ATM,勤俭路,四川省,成都市,都江堰市,103.6521309,31.00456007
成都农商银行(都江堰上游分理处),金融保险服务,银行,农村商业银行,重庆路高桥小区B2号,四川省,成都市,都江堰市,103.6559187,31.00636713
中国邮政储蓄银行(高桥邮政所),金融保险服务,银行,中国邮政储蓄银行,发展路38-40,四川省,成都市,都江堰市,103.6557322,31.00404481
兴业银行ATM(彩虹大道北段),金融保险服务,自动提款机,兴业银行ATM,彩虹大道北段247号,四川省,成都市,都江堰市,103.652075,31.00477604
中国平安保险公司,金融保险服务,保险公司,中国平安保险公司,彩虹大道北段344号,四川省,成都市,都江堰市,103.6540964,30.99815819
中城泓小额贷款有限公司,金融保险服务,金融保险服务机构,金融保险机构,灌口镇柏条河南路中段343号都江堰中城,四川省,成都市,都江堰市,103.6525282,30.99797313
成都农商银行ATM(都江堰上游分理处),金融保险服务,自动提款机,农村商业银行ATM,重庆路高桥小区B2,四川省,成都市,都江堰市,103.6559187,31.00636713
